rcid,country,vote
4807,Botswana,2
4807,Algeria,3
4807,Libya,3
4807,Sudan,3
4807,Egypt,3
4807,Syrian Arab Republic,3
4807,Jordan,2
4807,Israel,1
4807,Kuwait,3
4807,China,3
4807,Japan,1
4807,India,3
4807,Pakistan,3
4807,Bangladesh,3
4807,Sri Lanka,2
4807,Nepal,2
4807,Thailand,2
4807,Malaysia,3
4807,Singapore,2
4807,Brunei Darussalam,2
4807,Philippines,2
4807,Indonesia,3
4807,Australia,1
4807,New Zealand,1
4813,USA,1
4813,Canada,1
4813,Bahamas,1
4813,Cuba,3
4813,Jamaica,2
4813,Trinidad and Tobago,2
4813,Mexico,1
4813,Costa Rica,1
4813,Panama,1
4813,Colombia,2
4813,Venezuela,3
4813,Guyana,2
4813,Ecuador,2
4813,Peru,1
4813,Brazil,1
4813,Bolivia,2
4813,Paraguay,1
4813,Chile,1
4813,Argentina,1
4813,Uruguay,1
4813,UK,1
4813,Ireland,1
4813,Netherlands,1
4813,Belgium,1
4813,Luxembourg,1
4813,France,1
4813,Spain,1
4813,Portugal,1
4813,Poland,1
4813,Austria,1
4813,Hungary,1
4813,Italy,1
4813,Malta,1
4813,Greece,1
4813,Cyprus,1
4813,Bulgaria,1
4813,Russian Federation,3
4813,Ukraine,1
4813,Belarus,3
4813,Finland,1
4813,Sweden,1
4813,Norway,1
4813,Denmark,1
4813,Iceland,1
4813,Mali,2
4813,Burkina Faso,2
4813,Ghana,1
4813,Togo,2
4813,Nigeria,2
4813,Kenya,1
4813,Tanzania,1
4813,Ethiopia,2
4813,Zambia,2
4813,Botswana,2
4813,Algeria,3
4813,Libya,3
4813,Sudan,3
4813,Egypt,3
4813,Syrian Arab Republic,3
4813,Jordan,1
4813,Israel,1
4813,Kuwait,2
4813,China,3
4813,Japan,1
4813,India,2
4813,Pakistan,2
4813,Bangladesh,1
4813,Sri Lanka,1
4813,Nepal,2
4813,Thailand,2
4813,Malaysia,3
4813,Singapore,2
4813,Brunei Darussalam,2
4813,Philippines,2
4813,Indonesia,3
4813,Australia,1
4813,New Zealand,1
4814,USA,1
4814,Canada,1
4814,Bahamas,1
4814,Cuba,3
4814,Jamaica,2
4814,Trinidad and Tobago,2
4814,Mexico,1
4814,Costa Rica,1
4814,Panama,1
4814,Colombia,2
4814,Venezuela,3
4814,Guyana,2
4814,Ecuador,2
4814,Peru,1
4814,Brazil,2
4814,Bolivia,2
4814,Paraguay,1
4814,Chile,1
4814,Argentina,1
4814,Uruguay,2
4814,UK,1
4814,Ireland,1
4814,Netherlands,1
4814,Belgium,1
4814,Luxembourg,1
4814,France,1
4814,Spain,1
4814,Portugal,1
4814,Poland,1
4814,Austria,1
4814,Hungary,1
4814,Italy,1
4814,Malta,1
4814,Greece,1
4814,Cyprus,1
4814,Bulgaria,1
4814,Russian Federation,3
4814,Ukraine,1
4814,Belarus,3
4814,Finland,1
4814,Sweden,1
4814,Norway,1
4814,Denmark,1
4814,Iceland,1
4814,Mali,2
4814,Ghana,2
4814,Togo,3
4814,Nigeria,2
4814,Kenya,2
4814,Tanzania,2
4814,Ethiopia,3
4814,Zambia,2
4814,Botswana,2
4814,Algeria,3
4814,Libya,3
4814,Sudan,3
4814,Egypt,3
4814,Syrian Arab Republic,3
4814,Israel,1
4814,Kuwait,3
4814,China,3
4814,Japan,1
4814,India,3
4814,Pakistan,3
4814,Bangladesh,3
4814,Sri Lanka,3
4814,Nepal,2
4814,Thailand,2
4814,Malaysia,3
4814,Singapore,2
4814,Brunei Darussalam,2
4814,Philippines,2
4814,Indonesia,3
4814,Australia,1
4814,New Zealand,1
4815,USA,3
4815,Canada,3
4815,Bahamas,1
4815,Cuba,1
4815,Jamaica,1
4815,Trinidad and Tobago,1
4815,Mexico,2
4815,Costa Rica,1
4815,Panama,1
4815,Colombia,1
4815,Venezuela,1
4815,Guyana,1
4815,Ecuador,1
4815,Peru,1
4815,Brazil,1
4815,Bolivia,1
4815,Paraguay,1
4815,Chile,1
4815,Argentina,1
4815,Uruguay,1
4815,UK,3
4815,Ireland,3
4815,Netherlands,3
4815,Belgium,3
4815,Luxembourg,3
4815,France,3
4815,Spain,3
4815,Portugal,3
4815,Poland,3
4815,Austria,3
4815,Hungary,3
4815,Italy,3
4815,Malta,3
4815,Greece,3
4815,Cyprus,3
4815,Bulgaria,3
4815,Russian Federation,2
4815,Ukraine,3
4815,Belarus,1
4815,Finland,3
4815,Sweden,3
4815,Norway,2
4815,Denmark,3
4815,Iceland,3
4815,Mali,1
4815,Burkina Faso,1
4815,Ghana,1
4815,Togo,1
4815,Nigeria,1
4815,Kenya,1
4815,Ethiopia,1
4815,Zambia,1
4815,Botswana,1
4815,Algeria,1
4815,Libya,1
4815,Sudan,1
4815,Egypt,1
4815,Syrian Arab Republic,1
4815,Jordan,1
4815,Israel,3
4815,Kuwait,1
4815,China,1
4815,Japan,3
4815,India,1
4815,Pakistan,1
4815,Bangladesh,1
4815,Sri Lanka,1
4815,Nepal,1
4815,Thailand,1
4815,Malaysia,1
4815,Singapore,1
4815,Brunei Darussalam,1
4815,Philippines,1
4815,Indonesia,1
4815,Australia,3
4815,New Zealand,3
4818,USA,1
4818,Canada,1
4818,Bahamas,1
4818,Jamaica,1
4818,Trinidad and Tobago,1
4818,Mexico,1
4818,Costa Rica,1
4818,Panama,1
4818,Colombia,1
4818,Venezuela,1
4818,Guyana,1
4818,Ecuador,1
4818,Peru,1
4818,Brazil,1
4818,Bolivia,1
4818,Paraguay,1
4818,Chile,1
4818,Argentina,1
4818,Uruguay,1
4818,UK,1
4818,Ireland,1
4818,Netherlands,1
4818,Belgium,1
4818,Luxembourg,1
4818,France,1
4818,Spain,1
4818,Portugal,1
4818,Poland,1
4818,Austria,1
4818,Hungary,1
4818,Italy,1
4818,Malta,1
4818,Greece,1
4818,Cyprus,1
4818,Bulgaria,1
4818,Russian Federation,1
4818,Ukraine,1
4818,Belarus,1
4818,Finland,1
4818,Sweden,1
4818,Norway,1
4818,Denmark,1
4818,Iceland,1
4818,Mali,2
4818,Burkina Faso,1
4818,Ghana,1
4818,Togo,1
4818,Nigeria,1
4818,Kenya,1
4818,Tanzania,1
4818,Ethiopia,1
4818,Zambia,2
4818,Botswana,1
4818,Algeria,2
4818,Libya,2
4818,Sudan,2
4818,Egypt,2
4818,Syrian Arab Republic,2
4818,Jordan,2
4818,Israel,1
4818,Kuwait,2
4818,China,1
4818,Japan,1
4818,India,1
4818,Pakistan,1
4818,Bangladesh,1
4818,Sri Lanka,1
4818,Nepal,1
4818,Thailand,1
4818,Malaysia,2
4818,Singapore,1
4818,Brunei Darussalam,1
4818,Philippines,1
4818,Indonesia,2
4818,Australia,1
4818,New Zealand,1
4820,USA,1
4820,Canada,1
4820,Bahamas,1
4820,Cuba,3
4820,Jamaica,2
4820,Trinidad and Tobago,2
4820,Mexico,1
4820,Costa Rica,1
4820,Panama,1
4820,Colombia,2
4820,Venezuela,3
4820,Guyana,1
4820,Ecuador,2
4820,Peru,1
4820,Brazil,1
4820,Chile,1
4820,Argentina,1
4820,Uruguay,1
4820,UK,1
4820,Ireland,1
4820,Netherlands,1
4820,Belgium,1
4820,Luxembourg,1
4820,France,1
4820,Spain,1
4820,Portugal,1
4820,Poland,1
4820,Austria,1
4820,Hungary,1
4820,Italy,1
4820,Malta,1
4820,Greece,1
4820,Cyprus,1
4820,Bulgaria,1
4820,Russian Federation,3
4820,Ukraine,1
4820,Belarus,3
4820,Finland,1
4820,Sweden,1
4820,Norway,1
4820,Denmark,1
4820,Iceland,1
4820,Mali,2
4820,Burkina Faso,2
4820,Ghana,1
4820,Togo,2
4820,Nigeria,1
4820,Kenya,2
4820,Tanzania,2
4820,Zambia,2
4820,Botswana,2
4820,Algeria,3
4820,Libya,3
4820,Sudan,3
4820,Egypt,3
4820,Syrian Arab Republic,3
4820,Jordan,2
4820,Kuwait,2
4820,China,3
4820,Japan,1
4820,India,3
4820,Pakistan,3
4820,Bangladesh,3
4820,Sri Lanka,2
4820,Nepal,2
4820,Thailand,2
4820,Malaysia,3
4820,Singapore,2
4820,Brunei Darussalam,2
4820,Philippines,2
4820,Indonesia,2
4820,Australia,1
4820,New Zealand,1
4822,USA,3
4822,Canada,1
4822,Bahamas,1
4822,Cuba,1
4822,Jamaica,1
4822,Trinidad and Tobago,1
4822,Mexico,1
4822,Costa Rica,1
4822,Panama,1
4822,Colombia,1
4822,Venezuela,1
4822,Guyana,1
4822,Ecuador,1
4822,Peru,1
4822,Brazil,1
4822,Chile,1
4822,Argentina,1
4822,Uruguay,1
4822,UK,1
4822,Ireland,1
4822,Netherlands,1
4822,Belgium,1
4822,Luxembourg,1
4822,France,1
4822,Spain,1
4822,Portugal,1
4822,Poland,1
4822,Austria,1
4822,Hungary,1
4822,Italy,1
4822,Malta,1
4822,Greece,1
4822,Cyprus,1
4822,Bulgaria,1
4822,Russian Federation,1
4822,Belarus,1
4822,Finland,1
4822,Sweden,1
4822,Norway,1
4822,Denmark,1
4822,Iceland,1
4822,Mali,1
4822,Burkina Faso,1
4822,Ghana,1
4822,Togo,1
4822,Nigeria,1
4822,Kenya,1
4822,Tanzania,1
4822,Zambia,1
4822,Botswana,1
4822,Algeria,1
4822,Libya,1
4822,Sudan,1
4822,Egypt,1
4822,Syrian Arab Republic,1
4822,Jordan,1
4822,Kuwait,1
4822,China,1
4822,Japan,1
4822,India,1
4822,Pakistan,1
4822,Bangladesh,1
4822,Sri Lanka,1
4822,Nepal,1
4822,Thailand,1
4822,Malaysia,1
4822,Singapore,1
4822,Brunei Darussalam,1
4822,Philippines,1
4822,Indonesia,1
4822,Australia,1
4822,New Zealand,1
4827,USA,3
4827,Canada,3
4827,Bahamas,1
4827,Cuba,1
4827,Jamaica,1
4827,Trinidad and Tobago,1
4827,Mexico,1
4827,Costa Rica,1
4827,Panama,1
4827,Colombia,1
4827,Venezuela,1
4827,Guyana,1
4827,Ecuador,1
4827,Peru,1
4827,Brazil,1
4827,Chile,1
4827,Argentina,1
4827,Uruguay,1
4827,UK,1
4827,Ireland,1
4827,Netherlands,1
4827,Belgium,1
4827,Luxembourg,1
4827,France,1
4827,Spain,1
4827,Portugal,1
4827,Poland,1
4827,Austria,1
4827,Hungary,1
4827,Italy,1
4827,Malta,1
4827,Greece,1
4827,Cyprus,1
4827,Bulgaria,1
4827,Russian Federation,1
4827,Ukraine,1
4827,Belarus,1
4827,Finland,1
4827,Sweden,1
4827,Norway,1
4827,Denmark,1
4827,Iceland,1
4827,Mali,1
4827,Burkina Faso,1
4827,Ghana,1
4827,Togo,1
4827,Nigeria,1
4827,Kenya,1
4827,Tanzania,1
4827,Zambia,1
4827,Botswana,1
4827,Algeria,1
4827,Libya,1
4827,Sudan,1
4827,Egypt,1
4827,Syrian Arab Republic,1
4827,Jordan,1
4827,Israel,3
4827,Kuwait,1
4827,China,1
4827,Japan,1
4827,India,1
4827,Pakistan,1
4827,Bangladesh,1
4827,Sri Lanka,1
4827,Nepal,1
4827,Thailand,1
4827,Malaysia,1
4827,Singapore,1
4827,Brunei Darussalam,1
4827,Philippines,1
4827,Indonesia,1
4827,Australia,3
4827,New Zealand,1
4833,USA,3
4833,Canada,1
4833,Bahamas,1
4833,Cuba,1
4833,Jamaica,1
4833,Trinidad and Tobago,1
4833,Mexico,1
4833,Costa Rica,1
4833,Panama,1
4833,Colombia,1
4833,Venezuela,1
4833,Guyana,1
4833,Ecuador,1
4833,Peru,1
4833,Brazil,1
4833,Bolivia,1
4833,Paraguay,1
4833,Chile,1
4833,Argentina,1
4833,Uruguay,1
4833,UK,1
4833,Ireland,1
4833,Netherlands,1
4833,Belgium,1
4833,Luxembourg,1
4833,France,1
4833,Spain,1
4833,Portugal,1
4833,Poland,1
4833,Austria,1
4833,Hungary,1
4833,Italy,1
4833,Malta,1
4833,Greece,1
4833,Cyprus,1
4833,Bulgaria,1
4833,Russian Federation,1
4833,Ukraine,1
4833,Belarus,1
4833,Finland,1
4833,Sweden,1
4833,Norway,1
4833,Denmark,1
4833,Iceland,1
4833,Mali,1
4833,Burkina Faso,1
4833,Ghana,1
4833,Togo,1
4833,Nigeria,1
4833,Kenya,1
4833,Tanzania,1
4833,Ethiopia,1
4833,Zambia,1
4833,Botswana,1
4833,Algeria,1
4833,Libya,1
4833,Sudan,1
4833,Egypt,1
4833,Syrian Arab Republic,1
4833,Jordan,1
4833,Israel,3
4833,Kuwait,1
4833,China,1
4833,Japan,1
4833,India,1
4833,Pakistan,1
4833,Bangladesh,1
4833,Sri Lanka,1
4833,Nepal,1
4833,Thailand,1
4833,Malaysia,1
4833,Singapore,1
4833,Brunei Darussalam,1
4833,Philippines,1
4833,Indonesia,1
4833,Australia,1
4833,New Zealand,1
4839,USA,3
4839,Canada,3
4839,Bahamas,1
4839,Cuba,1
4839,Jamaica,1
4839,Trinidad and Tobago,1
4839,Mexico,1
4839,Costa Rica,1
4839,Panama,1
4839,Colombia,2
4839,Venezuela,1
4839,Guyana,1
4839,Ecuador,1
4839,Peru,2
4839,Brazil,1
4839,Bolivia,1
4839,Paraguay,1
4839,Chile,1
4839,Argentina,1
4839,Uruguay,1
4839,UK,2
4839,Ireland,2
4839,Netherlands,2
4839,Belgium,2
4839,Luxembourg,2
4839,France,2
4839,Spain,2
4839,Portugal,2
4839,Poland,2
4839,Austria,2
4839,Hungary,2
4839,Italy,2
4839,Malta,1
4839,Greece,2
4839,Cyprus,1
4839,Bulgaria,2
4839,Russian Federation,2
4839,Ukraine,2
4839,Belarus,1
4839,Finland,2
4839,Sweden,2
4839,Norway,2
4839,Denmark,2
4839,Iceland,2
4839,Mali,1
4839,Burkina Faso,1
4839,Ghana,1
4839,Togo,1
4839,Nigeria,1
4839,Kenya,1
4839,Ethiopia,1
4839,Zambia,1
4839,Botswana,1
4839,Algeria,1
4839,Libya,1
4839,Sudan,1
4839,Egypt,1
4839,Syrian Arab Republic,1
4839,Jordan,1
4839,Israel,3
4839,Kuwait,1
4839,China,1
4839,Japan,2
4839,India,1
4839,Pakistan,1
4839,Bangladesh,1
4839,Sri Lanka,1
4839,Nepal,1
4839,Thailand,2
4839,Malaysia,1
4839,Singapore,1
4839,Brunei Darussalam,1
4839,Philippines,1
4839,Indonesia,1
4839,Australia,3
4839,New Zealand,2
4840,USA,3
4840,Canada,3
4840,Bahamas,1
4840,Cuba,1
4840,Jamaica,1
4840,Trinidad and Tobago,1
4840,Mexico,1
4840,Costa Rica,1
4840,Panama,2
4840,Colombia,2
4840,Venezuela,1
4840,Guyana,1
4840,Ecuador,1
4840,Peru,2
4840,Brazil,1
4840,Bolivia,1
4840,Paraguay,1
4840,Chile,1
4840,Argentina,1
4840,Uruguay,2
4840,UK,2
4840,Ireland,2
4840,Netherlands,2
4840,Belgium,2
4840,Luxembourg,2
4840,France,2
4840,Spain,2
4840,Portugal,2
4840,Poland,2
4840,Austria,2
4840,Hungary,2
4840,Italy,2
4840,Malta,1
4840,Greece,2
4840,Cyprus,1
4840,Bulgaria,2
4840,Russian Federation,2
4840,Ukraine,2
4840,Belarus,1
4840,Finland,2
4840,Sweden,2
4840,Norway,2
4840,Denmark,2
4840,Iceland,2
4840,Mali,1
4840,Burkina Faso,1
4840,Ghana,1
4840,Togo,1
4840,Nigeria,1
4840,Kenya,1
4840,Ethiopia,1
4840,Zambia,1
4840,Botswana,1
4840,Algeria,1
4840,Libya,1
4840,Sudan,1
4840,Egypt,1
4840,Syrian Arab Republic,1
4840,Jordan,1
4840,Israel,3
4840,Kuwait,1
4840,China,1
4840,Japan,2
4840,India,1
4840,Pakistan,1
4840,Bangladesh,1
4840,Sri Lanka,1
4840,Nepal,1
4840,Thailand,2
4840,Malaysia,1
4840,Singapore,1
4840,Brunei Darussalam,1
4840,Philippines,1
4840,Indonesia,1
4840,Australia,3
4840,New Zealand,2
4878,USA,3
4878,Canada,3
4878,Bahamas,2
4878,Cuba,1
4878,Jamaica,1
4878,Trinidad and Tobago,1
4878,Mexico,2
4878,Costa Rica,2
4878,Panama,2
4878,Colombia,2
4878,Venezuela,1
4878,Guyana,1
4878,Ecuador,1
4878,Peru,2
4878,Brazil,1
4878,Bolivia,1
4878,Paraguay,2
4878,Chile,1
4878,Argentina,2
4878,Uruguay,2
4878,UK,2
4878,Ireland,2
4878,Netherlands,2
4878,Belgium,2
4878,Luxembourg,2
4878,France,2
4878,Spain,2
4878,Portugal,2
4878,Poland,2
4878,Austria,2
4878,Hungary,2
4878,Italy,2
4878,Malta,2
4878,Greece,2
4878,Cyprus,2
4878,Bulgaria,2
4878,Russian Federation,2
4878,Ukraine,2
4878,Belarus,1
4878,Finland,2
4878,Sweden,2
4878,Norway,2
4878,Denmark,2
4878,Iceland,2
4878,Mali,1
4878,Ghana,1
4878,Togo,1
4878,Kenya,1
4878,Tanzania,1
4878,Ethiopia,2
4878,Zambia,1
4878,Botswana,2
4878,Algeria,1
4878,Libya,1
4878,Sudan,1
4878,Egypt,1
4878,Syrian Arab Republic,1
4878,Jordan,1
4878,Israel,3
4878,Kuwait,1
4878,China,1
4878,Japan,2
4878,India,1
4878,Pakistan,1
4878,Bangladesh,1
4878,Sri Lanka,1
4878,Nepal,1
4878,Thailand,2
4878,Malaysia,1
4878,Singapore,1
4878,Brunei Darussalam,1
4878,Philippines,2
4878,Indonesia,1
4878,Australia,3
4878,New Zealand,2
4882,USA,1
4882,Canada,1
4882,Bahamas,1
4882,Cuba,3
4882,Jamaica,2
4882,Mexico,1
4882,Costa Rica,1
4882,Panama,1
4882,Colombia,2
4882,Venezuela,3
4882,Guyana,2
4882,Ecuador,2
4882,Peru,1
4882,Brazil,2
4882,Bolivia,2
4882,Paraguay,1
4882,Chile,1
4882,Argentina,1
4882,Uruguay,1
4882,UK,1
4882,Ireland,1
4882,Netherlands,1
4882,Belgium,1
4882,Luxembourg,1
4882,France,1
4882,Spain,1
4882,Portugal,1
4882,Poland,1
4882,Austria,1
4882,Hungary,1
4882,Italy,1
4882,Malta,1
4882,Greece,1
4882,Cyprus,1
4882,Bulgaria,1
4882,Russian Federation,3
4882,Ukraine,1
4882,Belarus,3
4882,Finland,1
4882,Sweden,1
4882,Norway,1
4882,Denmark,1
4882,Iceland,1
4882,Mali,2
4882,Burkina Faso,2
4882,Ghana,1
4882,Togo,1
4882,Nigeria,2
4882,Kenya,2
4882,Tanzania,1
4882,Ethiopia,2
4882,Zambia,2
4882,Botswana,1
4882,Algeria,3
4882,Libya,3
4882,Sudan,3
4882,Egypt,3
4882,Syrian Arab Republic,3
4882,Jordan,2
4882,Israel,1
4882,Kuwait,2
4882,China,3
4882,Japan,1
4882,India,2
4882,Pakistan,2
4882,Bangladesh,1
4882,Sri Lanka,3
4882,Nepal,2
4882,Thailand,2
4882,Malaysia,3
4882,Singapore,2
4882,Brunei Darussalam,2
4882,Philippines,2
4882,Indonesia,3
4882,Australia,1
4882,New Zealand,1
4889,USA,1
4889,Canada,1
4889,Bahamas,1
4889,Cuba,3
4889,Jamaica,2
4889,Mexico,1
4889,Costa Rica,1
4889,Panama,1
4889,Colombia,2
4889,Venezuela,3
4889,Guyana,2
4889,Ecuador,3
4889,Peru,1
4889,Brazil,2
4889,Bolivia,2
4889,Paraguay,2
4889,Chile,1
4889,Argentina,1
4889,Uruguay,2
4889,UK,1
4889,Ireland,1
4889,Netherlands,1
4889,Belgium,1
4889,Luxembourg,1
4889,France,1
4889,Spain,1
4889,Portugal,1
4889,Poland,1
4889,Austria,1
4889,Hungary,1
4889,Italy,1
4889,Malta,1
4889,Greece,1
4889,Cyprus,1
4889,Bulgaria,1
4889,Russian Federation,3
4889,Ukraine,1
4889,Belarus,3
4889,Finland,1
4889,Sweden,1
4889,Norway,1
4889,Denmark,1
4889,Iceland,1
4889,Mali,2
4889,Burkina Faso,2
4889,Ghana,2
4889,Togo,3
4889,Nigeria,2
4889,Kenya,2
4889,Tanzania,2
4889,Ethiopia,2
4889,Zambia,2
4889,Botswana,1
4889,Algeria,3
4889,Libya,3
4889,Sudan,3
4889,Egypt,3
4889,Syrian Arab Republic,3
4889,Jordan,2
4889,Israel,1
4889,Kuwait,3
4889,China,3
4889,Japan,1
4889,India,3
4889,Pakistan,3
4889,Bangladesh,3
4889,Sri Lanka,3
4889,Nepal,2
4889,Thailand,2
4889,Malaysia,3
4889,Singapore,2
4889,Brunei Darussalam,2
4889,Philippines,2
4889,Indonesia,3
4889,Australia,1
4889,New Zealand,1
4890,USA,3
4890,Canada,1
4890,Bahamas,3
4890,Cuba,2
4890,Jamaica,3
4890,Trinidad and Tobago,3
4890,Mexico,1
4890,Costa Rica,1
4890,Panama,1
4890,Colombia,1
4890,Venezuela,1
4890,Guyana,3
4890,Ecuador,1
4890,Peru,1
4890,Brazil,1
4890,Bolivia,1
4890,Paraguay,1
4890,Chile,1
4890,Argentina,1
4890,Uruguay,1
4890,UK,1
4890,Ireland,1
4890,Netherlands,1
4890,Belgium,1
4890,Luxembourg,1
4890,France,1
4890,Spain,1
4890,Portugal,1
4890,Poland,1
4890,Austria,1
4890,Hungary,1
4890,Italy,1
4890,Malta,1
4890,Greece,1
4890,Cyprus,1
4890,Bulgaria,1
4890,Russian Federation,1
4890,Ukraine,1
4890,Belarus,2
4890,Finland,1
4890,Sweden,1
4890,Norway,1
4890,Denmark,1
4890,Iceland,1
4890,Mali,1
4890,Burkina Faso,1
4890,Ghana,2
4890,Togo,2
4890,Nigeria,3
4890,Kenya,2
4890,Tanzania,2
4890,Ethiopia,1
4890,Zambia,2
4890,Botswana,3
4890,Algeria,1
4890,Libya,3
4890,Sudan,3
4890,Egypt,3
4890,Syrian Arab Republic,3
4890,Jordan,2
4890,Israel,1
4890,Kuwait,3
4890,China,3
4890,Japan,3
4890,India,3
4890,Pakistan,3
4890,Bangladesh,3
4890,Sri Lanka,1
4890,Nepal,1
4890,Thailand,3
4890,Malaysia,3
4890,Singapore,3
4890,Brunei Darussalam,3
4890,Philippines,1
4890,Indonesia,3
4890,Australia,1
4890,New Zealand,1
4895,USA,3
4895,Canada,3
4895,Bahamas,1
4895,Cuba,1
4895,Jamaica,1
4895,Trinidad and Tobago,1
4895,Mexico,2
4895,Costa Rica,2
4895,Panama,1
4895,Colombia,1
4895,Venezuela,1
4895,Guyana,1
4895,Ecuador,1
4895,Peru,1
4895,Brazil,2
4895,Bolivia,2
4895,Paraguay,1
4895,Chile,1
4895,Argentina,2
4895,Uruguay,2
4895,UK,2
4895,Ireland,2
4895,Netherlands,2
4895,Belgium,2
4895,Luxembourg,2
4895,France,2
4895,Spain,2
4895,Portugal,2
4895,Poland,2
4895,Austria,2
4895,Hungary,2
4895,Italy,2
4895,Malta,2
4895,Greece,2
4895,Cyprus,2
4895,Bulgaria,2
4895,Russian Federation,1
4895,Ukraine,2
4895,Belarus,1
4895,Finland,2
4895,Sweden,2
4895,Norway,2
4895,Denmark,2
4895,Iceland,2
4895,Mali,1
4895,Burkina Faso,1
4895,Ghana,1
4895,Togo,1
4895,Nigeria,1
4895,Kenya,1
4895,Tanzania,1
4895,Ethiopia,1
4895,Zambia,1
4895,Botswana,1
4895,Algeria,1
4895,Libya,1
4895,Sudan,1
4895,Egypt,1
4895,Syrian Arab Republic,1
4895,Jordan,1
4895,Israel,3
4895,Kuwait,1
4895,China,1
4895,Japan,2
4895,India,1
4895,Pakistan,1
4895,Bangladesh,1
4895,Sri Lanka,1
4895,Nepal,1
4895,Thailand,1
4895,Malaysia,1
4895,Singapore,1
4895,Brunei Darussalam,1
4895,Philippines,1
4895,Indonesia,1
4895,Australia,3
4895,New Zealand,2
4897,USA,3
4897,Canada,3
4897,Bahamas,1
4897,Cuba,1
4897,Jamaica,1
4897,Trinidad and Tobago,2
4897,Mexico,2
4897,Costa Rica,2
4897,Panama,2
4897,Colombia,2
4897,Venezuela,1
4897,Guyana,1
4897,Ecuador,2
4897,Peru,2
4897,Brazil,2
4897,Bolivia,1
4897,Paraguay,2
4897,Chile,2
4897,Argentina,2
4897,Uruguay,2
4897,UK,3
4897,Ireland,3
4897,Netherlands,3
4897,Belgium,3
4897,Luxembourg,3
4897,France,3
4897,Spain,3
4897,Portugal,3
4897,Poland,3
4897,Austria,3
4897,Hungary,3
4897,Italy,3
4897,Malta,3
4897,Greece,3
4897,Cyprus,3
4897,Bulgaria,3
4897,Russian Federation,1
4897,Ukraine,3
4897,Belarus,1
4897,Finland,3
4897,Sweden,3
4897,Norway,3
4897,Denmark,3
4897,Iceland,3
4897,Mali,1
4897,Burkina Faso,2
4897,Ghana,2
4897,Togo,1
4897,Nigeria,1
4897,Kenya,2
4897,Tanzania,2
4897,Ethiopia,1
4897,Zambia,2
4897,Botswana,2
4897,Algeria,1
4897,Libya,1
4897,Sudan,1
4897,Egypt,1
4897,Syrian Arab Republic,1
4897,Jordan,1
4897,Israel,3
4897,Kuwait,1
4897,China,1
4897,Japan,2
4897,India,2
4897,Pakistan,1
4897,Bangladesh,1
4897,Sri Lanka,1
4897,Nepal,2
4897,Thailand,1
4897,Malaysia,1
4897,Singapore,1
4897,Brunei Darussalam,1
4897,Philippines,1
4897,Indonesia,1
4897,Australia,3
4900,USA,3
4900,Canada,2
4900,Bahamas,1
4900,Cuba,1
4900,Jamaica,1
4900,Trinidad and Tobago,1
4900,Mexico,1
4900,Costa Rica,1
4900,Panama,1
4900,Colombia,1
4900,Venezuela,1
4900,Guyana,1
4900,Ecuador,1
4900,Peru,1
4900,Brazil,1
4900,Bolivia,1
4900,Paraguay,1
4900,Chile,1
4900,Argentina,1
4900,Uruguay,1
4900,UK,2
4900,Ireland,2
4900,Netherlands,2
4900,Belgium,2
4900,Luxembourg,2
4900,France,2
4900,Spain,2
4900,Portugal,2
4900,Poland,2
4900,Austria,2
4900,Hungary,2
4900,Italy,2
4900,Malta,2
4900,Greece,2
4900,Cyprus,2
4900,Bulgaria,2
4900,Russian Federation,1
4900,Ukraine,2
4900,Finland,2
4900,Sweden,2
4900,Norway,2
4900,Denmark,2
4900,Iceland,2
4900,Mali,1
4900,Burkina Faso,1
4900,Ghana,1
4900,Togo,1
4900,Nigeria,1
4900,Kenya,1
4900,Tanzania,1
4900,Ethiopia,1
4900,Zambia,1
4900,Algeria,1
4900,Libya,1
4900,Sudan,1
4900,Egypt,1
4900,Syrian Arab Republic,1
4900,Jordan,1
4900,Israel,2
4900,Kuwait,1
4900,China,1
4900,Japan,2
4900,India,1
4900,Pakistan,1
4900,Bangladesh,1
4900,Sri Lanka,1
4900,Nepal,1
4900,Thailand,1
4900,Malaysia,1
4900,Singapore,1
4900,Brunei Darussalam,1
4900,Philippines,1
4900,Indonesia,1
4900,Australia,2
4900,New Zealand,2
4902,USA,1
4902,Canada,1
4902,Cuba,3
4902,Jamaica,2
4902,Trinidad and Tobago,2
4902,Mexico,1
4902,Costa Rica,1
4902,Panama,1
4902,Colombia,2
4902,Venezuela,3
4902,Ecuador,2
4902,Peru,1
4902,Brazil,1
4902,Bolivia,2
4902,Paraguay,1
4902,Chile,1
4902,Argentina,1
4902,Uruguay,1
4902,UK,1
4902,Ireland,1
4902,Netherlands,1
4902,Belgium,1
4902,Luxembourg,1
4902,France,1
4902,Spain,1
4902,Portugal,1
4902,Poland,1
4902,Austria,1
4902,Hungary,1
4902,Italy,1
4902,Malta,1
4902,Greece,1
4902,Cyprus,1
4902,Bulgaria,1
4902,Russian Federation,3
4902,Ukraine,1
4902,Belarus,3
4902,Finland,1
4902,Sweden,1
4902,Norway,1
4902,Denmark,1
4902,Iceland,1
4902,Mali,2
4902,Burkina Faso,2
4902,Ghana,2
4902,Togo,1
4902,Kenya,2
4902,Tanzania,2
4902,Ethiopia,2
4902,Zambia,2
4902,Botswana,1
4902,Algeria,3
4902,Libya,3
4902,Sudan,3
4902,Egypt,3
4902,Syrian Arab Republic,3
